Date.Day,Date.Full,Date.Month,Date.Year,Show.Name,Show.Theatre,Show.Type,Statistics.Attendance,Statistics.Capacity,Statistics.Gross,Statistics.Gross Potential,Statistics.Performances
19,5/19/96,5,1996,Smokey Joe'S Cafe,Virginia,Musical,7602,78,391713,0,8
26,5/26/96,5,1996,A Delicate Balance,Plymouth,Play,8338,97,262632,78,8
26,5/26/96,5,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,11292,87,652304,92,8
26,5/26/96,5,1996,A Midsummer Night'S Dream,Lunt-Fontanne,Play,7807,67,270030,46,8
26,5/26/96,5,1996,An Ideal Husband,Ethel Barrymore,Play,7474,85,255508,63,8
26,5/26/96,5,1996,Beauty And The Beast,Palace,Musical,12504,90,664721,0,8
26,5/26/96,5,1996,Big,Shubert,Musical,9206,79,400137,0,8
26,5/26/96,5,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,7760,91,367547,0,8
26,5/26/96,5,1996,Buried Child,Brooks Atkinson,Play,4640,57,105715,0,8
26,5/26/96,5,1996,Cats,Winter Garden,Musical,10137,86,429256,0,8
26,5/26/96,5,1996,Defending The Caveman,Helen Hayes,Play,2363,66,88015,0,6
26,5/26/96,5,1996,Grease,Eugene O'Neill,Musical,7315,83,323864,0,8
26,5/26/96,5,1996,Love Thy Neighbor,Booth,Play,2934,63,119931,0,6
26,5/26/96,5,1996,Smokey Joe'S Cafe,Virginia,Musical,7429,77,369005,0,8
2,6/2/96,6,1996,A Delicate Balance,Plymouth,Play,8170,95,248020,0,8
2,6/2/96,6,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,10250,79,599347,0,8
2,6/2/96,6,1996,An Ideal Husband,Ethel Barrymore,Play,7317,83,257458,0,8
2,6/2/96,6,1996,Beauty And The Beast,Palace,Musical,11588,83,611246,0,8
2,6/2/96,6,1996,Big,Shubert,Musical,8192,71,359558,0,8
2,6/2/96,6,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,7590,89,371996,0,8
2,6/2/96,6,1996,Buried Child,Brooks Atkinson,Play,4565,56,98603,0,8
2,6/2/96,6,1996,Cats,Winter Garden,Musical,9612,81,415345,0,8
2,6/2/96,6,1996,Defending The Caveman,Helen Hayes,Play,2366,66,85971,0,6
2,6/2/96,6,1996,Grease,Eugene O'Neill,Musical,6251,71,281452,0,8
2,6/2/96,6,1996,How To Succeed In Business Without Really Trying,Richard Rodgers,Musical,9036,83,387194,0,8
2,6/2/96,6,1996,Les Miserables,Imperial,Musical,10742,95,479050,0,8
2,6/2/96,6,1996,Love Thy Neighbor,Booth,Play,2908,62,116961,0,6
2,6/2/96,6,1996,Master Class,Golden,Play,5517,99,235887,0,7
2,6/2/96,6,1996,Miss Saigon,Broadway,Musical,11645,84,499896,0,8
2,6/2/96,6,1996,Moon Over Buffalo,Martin Beck,Play,5980,58,189079,0,8
2,6/2/96,6,1996,Rent,Nederlander,Musical,9560,102,477038,0,8
2,6/2/96,6,1996,Seven Guitars,Walter Kerr,Play,4796,63,164294,0,8
2,6/2/96,6,1996,Show Boat,Gershwin,Musical,11404,74,586793,0,8
2,6/2/96,6,1996,Smokey Joe'S Cafe,Virginia,Musical,6592,68,325207,0,8
2,6/2/96,6,1996,State Fair,Music Box,Musical,3526,45,152905,0,8
2,6/2/96,6,1996,Sunset Boulevard,Minskoff,Musical,9461,69,529835,0,8
2,6/2/96,6,1996,Tartuffe 96,Circle In The Square,Play,2323,40,46534,0,5
2,6/2/96,6,1996,The King And I 96,Neil Simon,Musical,9865,94,481847,0,8
2,6/2/96,6,1996,The Phantom Of The Opera,Majestic,Musical,13080,102,729838,0,8
2,6/2/96,6,1996,Victor/Victoria,Marquis,Musical,10659,83,662138,0,8
9,6/9/96,6,1996,A Delicate Balance,Plymouth,Play,8640,100,277341,0,8
9,6/9/96,6,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,11258,87,658588,0,8
9,6/9/96,6,1996,An Ideal Husband,Ethel Barrymore,Play,6069,69,231010,0,8
9,6/9/96,6,1996,Beauty And The Beast,Palace,Musical,12202,88,647302,0,8
9,6/9/96,6,1996,Big,Shubert,Musical,8709,75,384231,0,8
9,6/9/96,6,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8472,100,408313,0,8
9,6/9/96,6,1996,Buried Child,Brooks Atkinson,Play,4361,53,114164,0,8
9,6/9/96,6,1996,Cats,Winter Garden,Musical,9180,77,398961,0,8
9,6/9/96,6,1996,Defending The Caveman,Helen Hayes,Play,2585,72,96760,0,6
9,6/9/96,6,1996,Grease,Eugene O'Neill,Musical,6022,69,273491,0,8
9,6/9/96,6,1996,How To Succeed In Business Without Really Trying,Richard Rodgers,Musical,9769,89,425434,0,8
9,6/9/96,6,1996,Les Miserables,Imperial,Musical,10632,94,488776,0,8
9,6/9/96,6,1996,Love Thy Neighbor,Booth,Play,3073,66,127302,0,6
9,6/9/96,6,1996,Master Class,Golden,Play,5526,100,236571,0,7
9,6/9/96,6,1996,Miss Saigon,Broadway,Musical,11009,79,491863,0,8
9,6/9/96,6,1996,Moon Over Buffalo,Martin Beck,Play,6149,68,200145,0,7
9,6/9/96,6,1996,Rent,Nederlander,Musical,9560,102,483680,0,8
9,6/9/96,6,1996,Seven Guitars,Walter Kerr,Play,5199,69,181766,0,8
9,6/9/96,6,1996,Show Boat,Gershwin,Musical,9602,63,491854,0,8
9,6/9/96,6,1996,Smokey Joe'S Cafe,Virginia,Musical,7119,73,357190,0,8
9,6/9/96,6,1996,State Fair,Music Box,Musical,3636,46,163718,0,8
9,6/9/96,6,1996,Sunset Boulevard,Minskoff,Musical,12272,90,604695,0,8
9,6/9/96,6,1996,Tartuffe 96,Circle In The Square,Play,3481,60,68982,0,8
9,6/9/96,6,1996,The King And I 96,Neil Simon,Musical,9819,93,554423,0,8
9,6/9/96,6,1996,The Phantom Of The Opera,Majestic,Musical,13080,102,720042,0,8
9,6/9/96,6,1996,Victor/Victoria,Marquis,Musical,12282,96,776041,0,8
16,6/16/96,6,1996,A Delicate Balance,Plymouth,Play,7280,84,280913,0,8
16,6/16/96,6,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,11175,86,662608,0,8
16,6/16/96,6,1996,A Thousand Clowns,Criterion,Play,2840,95,86534,0,0
16,6/16/96,6,1996,An Ideal Husband,Ethel Barrymore,Play,5526,63,223341,0,8
16,6/16/96,6,1996,Beauty And The Beast,Palace,Musical,11032,79,592002,0,8
16,6/16/96,6,1996,Big,Shubert,Musical,8399,72,383844,0,8
16,6/16/96,6,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8242,97,398185,0,8
16,6/16/96,6,1996,Buried Child,Brooks Atkinson,Play,4523,55,108084,0,8
16,6/16/96,6,1996,Cats,Winter Garden,Musical,9229,78,390309,0,8
16,6/16/96,6,1996,Defending The Caveman,Helen Hayes,Play,2593,72,95080,0,6
16,6/16/96,6,1996,Grease,Eugene O'Neill,Musical,6371,73,283163,0,8
16,6/16/96,6,1996,How To Succeed In Business Without Really Trying,Richard Rodgers,Musical,10055,92,440189,0,8
16,6/16/96,6,1996,Les Miserables,Imperial,Musical,10061,89,443393,0,8
16,6/16/96,6,1996,Love Thy Neighbor,Booth,Play,2902,62,118863,0,6
16,6/16/96,6,1996,Master Class,Golden,Play,5547,100,238673,0,7
16,6/16/96,6,1996,Miss Saigon,Broadway,Musical,10603,76,467061,0,8
16,6/16/96,6,1996,Moon Over Buffalo,Martin Beck,Play,5951,66,198057,0,7
16,6/16/96,6,1996,Rent,Nederlander,Musical,9560,102,489671,0,8
16,6/16/96,6,1996,Seven Guitars,Walter Kerr,Play,4831,64,175624,0,8
16,6/16/96,6,1996,Show Boat,Gershwin,Musical,10289,67,512355,0,8
16,6/16/96,6,1996,Smokey Joe'S Cafe,Virginia,Musical,6848,71,344910,0,8
16,6/16/96,6,1996,State Fair,Music Box,Musical,3539,45,159188,0,8
16,6/16/96,6,1996,Sunset Boulevard,Minskoff,Musical,11396,83,548876,0,8
16,6/16/96,6,1996,Tartuffe 96,Circle In The Square,Play,1548,27,26334,0,8
16,6/16/96,6,1996,The King And I 96,Neil Simon,Musical,10030,95,579055,0,8
16,6/16/96,6,1996,The Phantom Of The Opera,Majestic,Musical,13074,102,722807,0,8
16,6/16/96,6,1996,Victor/Victoria,Marquis,Musical,11264,88,716263,0,8
23,6/23/96,6,1996,A Delicate Balance,Plymouth,Play,7389,86,284586,0,8
23,6/23/96,6,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,11498,89,670897,0,8
23,6/23/96,6,1996,A Thousand Clowns,Criterion,Play,3992,100,124664,0,0
23,6/23/96,6,1996,An Ideal Husband,Ethel Barrymore,Play,6123,70,243323,0,8
23,6/23/96,6,1996,Beauty And The Beast,Palace,Musical,12614,91,678060,0,8
23,6/23/96,6,1996,Big,Shubert,Musical,9276,80,433296,0,8
23,6/23/96,6,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8409,99,410597,0,8
23,6/23/96,6,1996,Buried Child,Brooks Atkinson,Play,5508,67,139095,0,8
23,6/23/96,6,1996,Cats,Winter Garden,Musical,9112,77,404280,0,8
23,6/23/96,6,1996,Defending The Caveman,Helen Hayes,Play,3038,85,108967,0,6
23,6/23/96,6,1996,Grease,Eugene O'Neill,Musical,7795,89,360541,0,8
23,6/23/96,6,1996,How To Succeed In Business Without Really Trying,Richard Rodgers,Musical,10727,98,502649,0,8
23,6/23/96,6,1996,Les Miserables,Imperial,Musical,10408,92,472392,0,8
23,6/23/96,6,1996,Love Thy Neighbor,Booth,Play,2946,63,119259,0,6
23,6/23/96,6,1996,Master Class,Golden,Play,5543,100,238564,0,7
23,6/23/96,6,1996,Miss Saigon,Broadway,Musical,10747,77,472380,0,8
23,6/23/96,6,1996,Moon Over Buffalo,Martin Beck,Play,7538,83,229073,0,7
23,6/23/96,6,1996,Rent,Nederlander,Musical,9560,102,493646,0,8
23,6/23/96,6,1996,Seven Guitars,Walter Kerr,Play,4748,63,170999,0,8
23,6/23/96,6,1996,Show Boat,Gershwin,Musical,11646,76,578297,0,8
23,6/23/96,6,1996,Smokey Joe'S Cafe,Virginia,Musical,7246,75,366681,0,8
23,6/23/96,6,1996,State Fair,Music Box,Musical,3543,45,154444,0,8
23,6/23/96,6,1996,Sunset Boulevard,Minskoff,Musical,12952,95,638908,0,8
23,6/23/96,6,1996,Tartuffe 96,Circle In The Square,Play,1970,34,29913,0,8
23,6/23/96,6,1996,The King And I 96,Neil Simon,Musical,10464,100,597277,0,8
23,6/23/96,6,1996,The Phantom Of The Opera,Majestic,Musical,12966,101,729020,0,8
23,6/23/96,6,1996,Victor/Victoria,Marquis,Musical,11098,87,692784,0,8
30,6/30/96,6,1996,A Delicate Balance,Plymouth,Play,7211,84,279532,0,8
30,6/30/96,6,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,11638,90,684534,0,8
30,6/30/96,6,1996,A Thousand Clowns,Criterion,Play,3972,99,126312,0,0
30,6/30/96,6,1996,An Ideal Husband,Ethel Barrymore,Play,5877,67,227581,0,8
30,6/30/96,6,1996,Beauty And The Beast,Palace,Musical,12126,87,652671,0,8
30,6/30/96,6,1996,Big,Shubert,Musical,8917,77,398462,0,8
30,6/30/96,6,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8571,101,419538,0,8
30,6/30/96,6,1996,Buried Child,Brooks Atkinson,Play,6321,77,193793,0,8
30,6/30/96,6,1996,Cats,Winter Garden,Musical,8595,72,387881,0,8
30,6/30/96,6,1996,Defending The Caveman,Helen Hayes,Play,2869,80,101199,0,6
30,6/30/96,6,1996,Grease,Eugene O'Neill,Musical,7959,91,359466,0,8
30,6/30/96,6,1996,How To Succeed In Business Without Really Trying,Richard Rodgers,Musical,10782,99,502209,0,8
30,6/30/96,6,1996,Les Miserables,Imperial,Musical,10742,95,493870,0,8
30,6/30/96,6,1996,Love Thy Neighbor,Booth,Play,2863,61,114772,0,6
30,6/30/96,6,1996,Master Class,Golden,Play,5538,100,245060,0,7
30,6/30/96,6,1996,Miss Saigon,Broadway,Musical,12275,88,506975,0,8
30,6/30/96,6,1996,Moon Over Buffalo,Martin Beck,Play,7517,83,229273,0,7
30,6/30/96,6,1996,Rent,Nederlander,Musical,9560,102,495279,0,8
30,6/30/96,6,1996,Seven Guitars,Walter Kerr,Play,3450,46,154268,0,8
30,6/30/96,6,1996,Show Boat,Gershwin,Musical,11316,74,582763,0,8
30,6/30/96,6,1996,Smokey Joe'S Cafe,Virginia,Musical,7388,76,365287,0,8
30,6/30/96,6,1996,State Fair,Music Box,Musical,4237,54,160301,0,8
30,6/30/96,6,1996,Sunset Boulevard,Minskoff,Musical,12898,94,631635,0,8
30,6/30/96,6,1996,The King And I 96,Neil Simon,Musical,10331,98,590970,0,8
30,6/30/96,6,1996,The Phantom Of The Opera,Majestic,Musical,13080,102,733278,0,8
30,6/30/96,6,1996,Victor/Victoria,Marquis,Musical,10036,78,635445,0,8
7,7/7/96,7,1996,A Delicate Balance,Plymouth,Play,7924,92,245670,0,8
7,7/7/96,7,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,9793,76,581108,0,8
7,7/7/96,7,1996,A Thousand Clowns,Criterion,Play,3880,97,126850,0,0
7,7/7/96,7,1996,An Ideal Husband,Ethel Barrymore,Play,6957,79,221027,0,8
7,7/7/96,7,1996,Beauty And The Beast,Palace,Musical,11830,85,645936,0,8
7,7/7/96,7,1996,Big,Shubert,Musical,10134,87,374054,0,8
7,7/7/96,7,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8476,100,428877,0,8
7,7/7/96,7,1996,Cats,Winter Garden,Musical,9309,79,411983,0,8
7,7/7/96,7,1996,Defending The Caveman,Helen Hayes,Play,1707,71,63454,0,4
7,7/7/96,7,1996,Grease,Eugene O'Neill,Musical,7184,82,306878,0,8
7,7/7/96,7,1996,How To Succeed In Business Without Really Trying,Richard Rodgers,Musical,10716,98,486284,0,8
7,7/7/96,7,1996,Les Miserables,Imperial,Musical,10807,96,472773,0,8
7,7/7/96,7,1996,Love Thy Neighbor,Booth,Play,2775,59,104234,0,6
7,7/7/96,7,1996,Master Class,Golden,Play,5053,91,161576,0,7
7,7/7/96,7,1996,Miss Saigon,Broadway,Musical,11697,84,450958,0,8
7,7/7/96,7,1996,Rent,Nederlander,Musical,9560,102,498993,0,8
7,7/7/96,7,1996,Seven Guitars,Walter Kerr,Play,4928,65,147044,0,8
7,7/7/96,7,1996,Show Boat,Gershwin,Musical,10211,67,507517,0,8
7,7/7/96,7,1996,Smokey Joe'S Cafe,Virginia,Musical,6651,69,296871,0,8
7,7/7/96,7,1996,Sunset Boulevard,Minskoff,Musical,11453,84,539260,0,8
7,7/7/96,7,1996,The King And I 96,Neil Simon,Musical,9133,87,525395,0,8
7,7/7/96,7,1996,The Phantom Of The Opera,Majestic,Musical,12556,98,715939,0,8
7,7/7/96,7,1996,Victor/Victoria,Marquis,Musical,8357,65,482501,0,8
14,7/14/96,7,1996,A Delicate Balance,Plymouth,Play,7493,87,252469,0,8
14,7/14/96,7,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,10440,81,617951,0,8
14,7/14/96,7,1996,A Thousand Clowns,Criterion,Play,4491,100,136162,0,1
14,7/14/96,7,1996,An Ideal Husband,Ethel Barrymore,Play,5633,64,210398,0,8
14,7/14/96,7,1996,Beauty And The Beast,Palace,Musical,11953,86,651355,0,8
14,7/14/96,7,1996,Big,Shubert,Musical,9525,82,369621,0,8
14,7/14/96,7,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8523,100,428192,0,8
14,7/14/96,7,1996,Cats,Winter Garden,Musical,10026,85,429222,0,8
14,7/14/96,7,1996,Defending The Caveman,Helen Hayes,Play,2927,82,105687,0,6
14,7/14/96,7,1996,Grease,Eugene O'Neill,Musical,7965,91,357873,0,8
14,7/14/96,7,1996,How To Succeed In Business Without Really Trying,Richard Rodgers,Musical,10880,100,556175,0,8
14,7/14/96,7,1996,Les Miserables,Imperial,Musical,10447,92,471462,0,8
14,7/14/96,7,1996,Love Thy Neighbor,Booth,Play,2650,57,102040,0,6
14,7/14/96,7,1996,Master Class,Golden,Play,5145,93,173856,0,7
14,7/14/96,7,1996,Miss Saigon,Broadway,Musical,11712,84,477845,0,8
14,7/14/96,7,1996,Rent,Nederlander,Musical,9560,102,495023,0,8
14,7/14/96,7,1996,Seven Guitars,Walter Kerr,Play,4397,58,131866,0,8
14,7/14/96,7,1996,Show Boat,Gershwin,Musical,12997,85,643065,0,8
14,7/14/96,7,1996,Smokey Joe'S Cafe,Virginia,Musical,6935,72,328163,0,8
14,7/14/96,7,1996,Sunset Boulevard,Minskoff,Musical,12166,89,569520,0,8
14,7/14/96,7,1996,The King And I 96,Neil Simon,Musical,8831,84,567795,0,8
14,7/14/96,7,1996,The Phantom Of The Opera,Majestic,Musical,13080,102,745086,0,8
14,7/14/96,7,1996,Victor/Victoria,Marquis,Musical,8831,69,565795,0,8
21,7/21/96,7,1996,A Delicate Balance,Plymouth,Play,7103,82,242403,0,8
21,7/21/96,7,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,10065,78,572352,0,8
21,7/21/96,7,1996,A Thousand Clowns,Criterion,Play,3992,100,128033,0,8
21,7/21/96,7,1996,An Ideal Husband,Ethel Barrymore,Play,5697,65,212089,0,8
21,7/21/96,7,1996,Beauty And The Beast,Palace,Musical,12535,90,684324,0,8
21,7/21/96,7,1996,Big,Shubert,Musical,9674,83,397967,0,8
21,7/21/96,7,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8283,97,409287,0,8
21,7/21/96,7,1996,Cats,Winter Garden,Musical,10424,88,464446,0,8
21,7/21/96,7,1996,Defending The Caveman,Helen Hayes,Play,2939,82,105715,0,6
21,7/21/96,7,1996,Grease,Eugene O'Neill,Musical,7782,89,355040,0,8
21,7/21/96,7,1996,Les Miserables,Imperial,Musical,11041,98,508401,0,8
21,7/21/96,7,1996,Love Thy Neighbor,Booth,Play,2589,55,100877,0,6
21,7/21/96,7,1996,Master Class,Golden,Play,5412,97,181481,0,7
21,7/21/96,7,1996,Miss Saigon,Broadway,Musical,12782,92,530911,0,8
21,7/21/96,7,1996,Rent,Nederlander,Musical,9560,102,495500,0,8
21,7/21/96,7,1996,Seven Guitars,Walter Kerr,Play,4531,60,138440,0,8
21,7/21/96,7,1996,Show Boat,Gershwin,Musical,12902,84,618203,0,8
21,7/21/96,7,1996,Smokey Joe'S Cafe,Virginia,Musical,8039,83,377673,0,8
21,7/21/96,7,1996,Sunset Boulevard,Minskoff,Musical,12553,92,591652,0,8
21,7/21/96,7,1996,The King And I 96,Neil Simon,Musical,10126,96,591955,0,8
21,7/21/96,7,1996,The Phantom Of The Opera,Majestic,Musical,13080,102,741955,0,8
21,7/21/96,7,1996,Victor/Victoria,Marquis,Musical,8843,69,549428,0,8
28,7/28/96,7,1996,A Delicate Balance,Plymouth,Play,6596,76,222006,0,8
28,7/28/96,7,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,10562,82,619496,0,8
28,7/28/96,7,1996,A Thousand Clowns,Criterion,Play,3949,99,114620,0,8
28,7/28/96,7,1996,An Ideal Husband,Ethel Barrymore,Play,5522,63,205509,0,8
28,7/28/96,7,1996,Beauty And The Beast,Palace,Musical,12494,90,678788,0,8
28,7/28/96,7,1996,Big,Shubert,Musical,9341,81,394668,0,8
28,7/28/96,7,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8205,96,400971,0,8
28,7/28/96,7,1996,Cats,Winter Garden,Musical,10150,86,453551,0,8
28,7/28/96,7,1996,Defending The Caveman,Helen Hayes,Play,2854,80,103293,0,6
28,7/28/96,7,1996,Grease,Eugene O'Neill,Musical,7856,89,357276,0,8
28,7/28/96,7,1996,Hughie,Circle In The Square,Play,2421,100,132945,0,0
28,7/28/96,7,1996,Les Miserables,Imperial,Musical,11143,99,526582,0,8
28,7/28/96,7,1996,Love Thy Neighbor,Booth,Play,2495,53,94543,0,6
28,7/28/96,7,1996,Master Class,Golden,Play,3074,97,97256,0,4
28,7/28/96,7,1996,Miss Saigon,Broadway,Musical,12960,93,527047,0,8
28,7/28/96,7,1996,Rent,Nederlander,Musical,9560,102,499895,0,8
28,7/28/96,7,1996,Seven Guitars,Walter Kerr,Play,4846,64,148341,0,8
28,7/28/96,7,1996,Show Boat,Gershwin,Musical,11861,77,564310,0,8
28,7/28/96,7,1996,Smokey Joe'S Cafe,Virginia,Musical,7221,74,338175,0,8
28,7/28/96,7,1996,Sunset Boulevard,Minskoff,Musical,12405,91,578556,0,8
28,7/28/96,7,1996,The King And I 96,Neil Simon,Musical,9830,94,572603,0,8
28,7/28/96,7,1996,The Phantom Of The Opera,Majestic,Musical,13080,102,748475,0,8
28,7/28/96,7,1996,Victor/Victoria,Marquis,Musical,9085,71,587652,0,8
4,8/4/96,8,1996,A Delicate Balance,Plymouth,Play,5564,64,196458,0,8
4,8/4/96,8,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,9949,77,583441,0,8
4,8/4/96,8,1996,A Thousand Clowns,Criterion,Play,3992,100,101996,0,8
4,8/4/96,8,1996,An Ideal Husband,Ethel Barrymore,Play,5085,58,184990,0,8
4,8/4/96,8,1996,Beauty And The Beast,Palace,Musical,12239,88,644654,0,8
4,8/4/96,8,1996,Big,Shubert,Musical,8946,77,374323,0,8
4,8/4/96,8,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8417,99,417739,0,8
4,8/4/96,8,1996,Cats,Winter Garden,Musical,10373,87,455789,0,8
4,8/4/96,8,1996,Defending The Caveman,Helen Hayes,Play,3027,85,108074,0,6
4,8/4/96,8,1996,Grease,Eugene O'Neill,Musical,8209,93,371030,0,8
4,8/4/96,8,1996,Hughie,Circle In The Square,Play,4228,100,234410,0,0
4,8/4/96,8,1996,Les Miserables,Imperial,Musical,11183,99,524869,0,8
4,8/4/96,8,1996,Love Thy Neighbor,Booth,Play,2493,53,93071,0,6
4,8/4/96,8,1996,Master Class,Golden,Play,5418,98,187563,0,7
4,8/4/96,8,1996,Miss Saigon,Broadway,Musical,12690,91,514421,0,8
4,8/4/96,8,1996,Rent,Nederlander,Musical,9560,102,501639,0,8
4,8/4/96,8,1996,Seven Guitars,Walter Kerr,Play,4748,63,146374,0,8
4,8/4/96,8,1996,Show Boat,Gershwin,Musical,12169,79,572706,0,8
4,8/4/96,8,1996,Smokey Joe'S Cafe,Virginia,Musical,7393,76,338475,0,8
4,8/4/96,8,1996,Sunset Boulevard,Minskoff,Musical,12371,90,565601,0,8
4,8/4/96,8,1996,The King And I 96,Neil Simon,Musical,9654,92,562156,0,8
4,8/4/96,8,1996,The Phantom Of The Opera,Majestic,Musical,13015,101,742274,0,8
4,8/4/96,8,1996,Victor/Victoria,Marquis,Musical,8043,63,512992,0,8
11,8/11/96,8,1996,A Delicate Balance,Plymouth,Play,6328,73,221677,0,8
11,8/11/96,8,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,10860,84,632374,0,8
11,8/11/96,8,1996,A Thousand Clowns,Criterion,Play,3493,100,74643,0,7
11,8/11/96,8,1996,An Ideal Husband,Ethel Barrymore,Play,5767,66,210088,0,8
11,8/11/96,8,1996,Beauty And The Beast,Palace,Musical,12380,89,669997,0,8
11,8/11/96,8,1996,Big,Shubert,Musical,8208,71,365759,0,8
11,8/11/96,8,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8418,99,422544,0,8
11,8/11/96,8,1996,Cats,Winter Garden,Musical,10650,90,490936,0,8
11,8/11/96,8,1996,Defending The Caveman,Helen Hayes,Play,3205,89,116328,0,6
11,8/11/96,8,1996,Grease,Eugene O'Neill,Musical,8331,95,386657,0,8
11,8/11/96,8,1996,Hughie,Circle In The Square,Play,4264,101,233008,0,0
11,8/11/96,8,1996,Les Miserables,Imperial,Musical,11160,99,536124,0,8
11,8/11/96,8,1996,Love Thy Neighbor,Booth,Play,2829,60,106297,0,6
11,8/11/96,8,1996,Master Class,Golden,Play,6055,95,218404,0,8
11,8/11/96,8,1996,Miss Saigon,Broadway,Musical,13114,94,537147,0,8
11,8/11/96,8,1996,Rent,Nederlander,Musical,9560,102,505719,0,8
11,8/11/96,8,1996,Seven Guitars,Walter Kerr,Play,5183,68,157484,0,8
11,8/11/96,8,1996,Show Boat,Gershwin,Musical,12638,82,601713,0,8
11,8/11/96,8,1996,Smokey Joe'S Cafe,Virginia,Musical,8338,86,391167,0,8
11,8/11/96,8,1996,Sunset Boulevard,Minskoff,Musical,12412,91,574396,0,8
11,8/11/96,8,1996,The King And I 96,Neil Simon,Musical,10268,98,604562,0,8
11,8/11/96,8,1996,The Phantom Of The Opera,Majestic,Musical,13021,101,743707,0,8
11,8/11/96,8,1996,Victor/Victoria,Marquis,Musical,9123,71,550722,0,8
18,8/18/96,8,1996,A Delicate Balance,Plymouth,Play,6181,72,214330,0,8
18,8/18/96,8,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,11104,86,645421,0,8
18,8/18/96,8,1996,An Ideal Husband,Ethel Barrymore,Play,5775,66,204058,0,8
18,8/18/96,8,1996,Beauty And The Beast,Palace,Musical,12929,93,700738,0,8
18,8/18/96,8,1996,Big,Shubert,Musical,9198,79,398532,0,8
18,8/18/96,8,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8475,100,429648,0,8
18,8/18/96,8,1996,Cats,Winter Garden,Musical,11361,96,531195,0,8
18,8/18/96,8,1996,Defending The Caveman,Helen Hayes,Play,3110,87,108801,0,6
18,8/18/96,8,1996,Grease,Eugene O'Neill,Musical,8128,93,379093,0,8
18,8/18/96,8,1996,Hughie,Circle In The Square,Play,4283,101,233255,0,0
18,8/18/96,8,1996,Les Miserables,Imperial,Musical,11159,99,541711,0,8
18,8/18/96,8,1996,Master Class,Golden,Play,5135,93,195382,0,7
18,8/18/96,8,1996,Miss Saigon,Broadway,Musical,13625,98,574271,0,8
18,8/18/96,8,1996,Rent,Nederlander,Musical,9560,102,507824,0,8
18,8/18/96,8,1996,Seven Guitars,Walter Kerr,Play,5001,66,158887,0,8
18,8/18/96,8,1996,Show Boat,Gershwin,Musical,13188,86,617704,0,8
18,8/18/96,8,1996,Smokey Joe'S Cafe,Virginia,Musical,8556,88,393447,0,8
18,8/18/96,8,1996,Summer And Smoke,Criterion,Play,1258,84,41900,0,0
18,8/18/96,8,1996,Sunset Boulevard,Minskoff,Musical,13506,99,637205,0,8
18,8/18/96,8,1996,The King And I 96,Neil Simon,Musical,10193,97,599381,0,8
18,8/18/96,8,1996,The Phantom Of The Opera,Majestic,Musical,13080,102,745738,0,8
18,8/18/96,8,1996,Victor/Victoria,Marquis,Musical,8849,69,560147,0,8
25,8/25/96,8,1996,A Delicate Balance,Plymouth,Play,5612,65,196306,0,8
25,8/25/96,8,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,10227,79,605529,0,8
25,8/25/96,8,1996,An Ideal Husband,Ethel Barrymore,Play,6134,70,190145,0,8
25,8/25/96,8,1996,Beauty And The Beast,Palace,Musical,12268,88,659793,0,8
25,8/25/96,8,1996,Big,Shubert,Musical,8769,76,375950,0,8
25,8/25/96,8,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8463,99,430075,0,8
25,8/25/96,8,1996,Cats,Winter Garden,Musical,10346,87,467966,0,8
25,8/25/96,8,1996,Defending The Caveman,Helen Hayes,Play,2911,81,104830,0,6
25,8/25/96,8,1996,Grease,Eugene O'Neill,Musical,7545,86,357021,0,8
25,8/25/96,8,1996,Hughie,Circle In The Square,Play,4325,102,223238,0,4
